Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Price,Discount,Profit,Actual Return,Return_Reason,Return_Status,Return_Type,Refund_Amount,Order_Date,Return_Date,Return_Delay_Days,Return_Flag,Predicted_Return,Predicted_Return_Probabilty,Return_Risk,probabilty in %,Discount in % 
4067,CA-2014-102673,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,3.424,0.2,0.8988,Yes,Packaging is not good,Received,Refund Only,10.272,26-02-2023,10-03-2023,12,1,0,0.420238647,Medium,42.02386473,20
4068,CA-2014-102673,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.808,12,3.984,0.2,15.5376,Yes,Packaging is not good,Rejected,Exchange,47.808,12-11-2023,16-11-2023,4,1,0,0.437708742,Medium,43.77087416,20
4069,CA-2014-102673,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,108.76,0.2,110.1195,No,N/A,No,N/A,0,28-08-2023,0,0,0,0,0.404984309,Medium,40.49843087,20
4070,CA-2016-145303,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,1.46,0.8,-21.681,No,N/A,No,N/A,0,05-05-2023,0,0,0,0,0.428569943,Medium,42.85699432,80
4071,CA-2016-145303,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,2.506,0.8,-16.5396,No,N/A,No,N/A,0,29-05-2023,0,0,0,0,0.456102334,Medium,45.61023343,80
4072,CA-2016-145303,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,78.1864,0.32,-52.8908,No,N/A,No,N/A,0,03-10-2023,0,0,0,0,0.378374905,Low,37.83749048,32
4073,CA-2015-156104,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,499.99,0,449.991,No,N/A,No,N/A,0,13-03-2023,0,0,0,0,0.407976346,Medium,40.7976346,0
4074,US-2015-164308,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,136.99,0,213.7044,No,N/A,No,N/A,0,06-08-2023,0,0,0,0,0.422536181,Medium,42.25361811,0
4075,CA-2017-108112,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,55.016,0.2,55.016,Yes,Changed mind,Received,Refund Only,220.064,15-05-2023,21-05-2023,6,1,1,0.538110398,Medium,53.81103976,20
4076,CA-2017-108112,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,84.784,0.2,0,No,N/A,No,N/A,0,21-02-2023,0,0,0,0,0.450487824,Medium,45.04878238,20
4077,CA-2015-100685,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,3.52,0,3.3088,No,N/A,No,N/A,0,29-06-2023,0,0,0,0,0.299972657,Low,29.9972657,0
4078,CA-2015-100685,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,1.26,0,0.2016,No,N/A,No,N/A,0,13-12-2023,0,0,0,0,0.236009367,Low,23.6009367,0
4079,CA-2015-100685,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,38.76,0,56.9772,No,N/A,No,N/A,0,07-03-2023,0,0,0,0,0.404639567,Medium,40.46395667,0
4080,CA-2015-165414,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,15.992,0.2,4.7976,No,N/A,No,N/A,0,27-04-2023,0,0,0,0,0.391399431,Low,39.13994313,20
4081,CA-2016-140417,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,6.672,0.2,22.518,No,N/A,No,N/A,0,25-08-2023,0,0,0,0,0.458381002,Medium,45.83810024,20
4082,CA-2016-140417,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,5.022,0.7,-3.5154,No,N/A,No,N/A,0,19-09-2023,0,0,0,0,0.204083961,Low,20.40839605,70
4083,US-2017-151316,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,60.998,0.8,-320.2395,No,N/A,No,N/A,0,20-12-2023,0,0,0,0,0.3363867,Low,33.63866998,80
4084,US-2017-151316,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,3.424,0.2,3.21,No,N/A,No,N/A,0,18-09-2023,0,0,0,0,0.326318414,Low,32.63184143,20
4085,CA-2017-163692,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,2.619,0.7,-6.0237,No,N/A,No,N/A,0,21-02-2023,0,0,0,0,0.412617196,Medium,41.26171959,70
4086,CA-2016-111913,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,151.192,0.2,30.2384,Yes,Packaging is not good,Rejected,Exchange,302.384,04-09-2023,14-09-2023,10,1,0,0.469687279,Medium,46.96872791,20
4087,CA-2016-111913,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,6.984,0.2,7.0713,No,N/A,No,N/A,0,03-05-2023,0,0,0,1,0.509215329,Medium,50.92153294,20
4088,CA-2016-111913,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,3.928,0.2,3.9771,Yes,Got in better price,Approved,Exchange,11.784,13-01-2023,20-01-2023,7,1,0,0.405613672,Medium,40.56136717,20
4089,US-2014-156559,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,70.98,0,172.4814,No,N/A,No,N/A,0,09-05-2023,0,0,0,0,0.4204647,Medium,42.04646999,0
4090,CA-2016-161473,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,10.35,0,9.936,No,N/A,No,N/A,0,13-11-2023,0,0,0,0,0.440372726,Medium,44.03727265,0
4091,CA-2016-161473,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.65,0,3.285,No,N/A,No,N/A,0,17-01-2023,0,0,0,0,0.396394937,Low,39.63949368,0
4092,CA-2016-161473,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.784,0.2,4.6644,No,N/A,No,N/A,0,01-09-2023,0,0,0,0,0.423565884,Medium,42.3565884,20
4093,CA-2017-166576,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,110.512,0.2,-55.256,Yes,Don't want to promote this item,Received,Exchange,221.024,27-05-2023,29-05-2023,2,1,0,0.456380048,Medium,45.63800485,20
4094,CA-2015-102491,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080,7,440,0,1416.8,No,N/A,No,N/A,0,24-08-2023,0,0,0,0,0.302457205,Low,30.24572046,0
4095,CA-2015-102491,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,19.99,0,18.3908,No,N/A,No,N/A,0,30-06-2023,0,0,0,1,0.485847813,Medium,48.5847813,0
4096,CA-2015-102491,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,195.99,0,170.5113,No,N/A,No,N/A,0,14-03-2023,0,0,0,0,0.416339649,Medium,41.63396494,0
4097,CA-2014-116904,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,32.4,5,6.48,0,15.552,No,N/A,No,N/A,0,13-02-2023,0,0,0,0,0.438473112,Medium,43.84731122,0
4098,CA-2014-116904,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,80.98,0,16.196,No,N/A,No,N/A,0,23-09-2023,0,0,0,0,0.457733002,Medium,45.77330023,0
4099,CA-2014-116904,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,1889.99,0,4630.4755,No,N/A,No,N/A,0,26-06-2023,0,0,0,0,0.234716955,Low,23.4716955,0
4100,CA-2014-116904,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,6.47,0,6.47,No,N/A,No,N/A,0,29-05-2023,0,0,0,0,0.424003107,Medium,42.40031068,0
4101,US-2017-102288,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,2.264,0.8,-5.2072,No,N/A,No,N/A,0,15-08-2023,0,0,0,0,0.244546574,Low,24.45465737,80
4102,US-2017-102288,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.444,0.8,-1.11,No,N/A,No,N/A,0,17-07-2023,0,0,0,0,0.173618747,Low,17.36187471,80
4103,US-2017-102288,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,18.272,0.2,47.5072,No,N/A,No,N/A,0,06-03-2023,0,0,0,0,0.445656595,Medium,44.56565945,20
4104,CA-2017-137456,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92,2,7.96,0,7.0048,Yes,Got in better price,Picked,Exchange,15.92,10-05-2023,20-05-2023,10,1,0,0.452261351,Medium,45.22613512,0
4105,US-2017-155999,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,5,31.992,0.2,17.9955,No,N/A,No,N/A,0,16-02-2023,0,0,0,1,0.585018322,Medium,58.50183217,20
4106,US-2017-155999,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,6.88,0.2,4.644,Yes,Don't want to promote this item,Approved,Refund Only,13.76,14-08-2023,21-08-2023,7,1,1,0.508214819,Medium,50.82148195,20
4107,US-2016-148334,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,2.156,0.8,-6.8992,No,N/A,No,N/A,0,30-03-2023,0,0,0,0,0.382458079,Low,38.24580795,80
4108,CA-2015-105599,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,6.98,0,0.2792,No,N/A,No,N/A,0,01-04-2023,0,0,0,0,0.413748246,Medium,41.37482457,0
4109,CA-2015-105599,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,9.138,0.4,-14.1639,No,N/A,No,N/A,0,17-02-2023,0,0,0,0,0.341171873,Low,34.11718726,40
4110,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,36.99,0,19.9746,No,N/A,No,N/A,0,28-08-2023,0,0,0,0,0.452669966,Medium,45.26699661,0
4111,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,160.98,0,20.9274,No,N/A,No,N/A,0,16-11-2023,0,0,0,0,0.270471837,Low,27.04718367,0
4112,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,5.78,0,8.4966,No,N/A,No,N/A,0,05-05-2023,0,0,0,0,0.359520037,Low,35.95200367,0
4113,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1,3.28,0,0.9512,No,N/A,No,N/A,0,30-08-2023,0,0,0,0,0.256212296,Low,25.62122959,0
4114,CA-2015-116687,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,2.952,0.2,2.9889,Yes,Damaged product,Approved,Exchange,8.856,30-10-2023,12-11-2023,13,1,0,0.420224807,Medium,42.0224807,20
4115,CA-2015-116687,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,52.792,0.2,13.8579,No,N/A,No,N/A,0,29-10-2023,0,0,0,0,0.45884518,Medium,45.88451798,20
4116,CA-2016-163573,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,243.992,0.2,381.2375,No,N/A,No,N/A,0,27-08-2023,0,0,0,0,0.365638924,Low,36.56389244,20
4117,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2,1.584,0.2,0.99,No,N/A,No,N/A,0,06-03-2023,0,0,0,0,0.311956693,Low,31.19566929,20
4118,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,6.48,0,9.3312,No,N/A,No,N/A,0,06-11-2023,0,0,0,0,0.440616217,Medium,44.06162165,0
4119,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,64.98,0,54.5832,No,N/A,No,N/A,0,20-10-2023,0,0,0,1,0.49010025,Medium,49.01002499,0
4120,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,11.424,0.2,29.7024,Yes,Damaged product,Picked,Refund Only,91.392,05-02-2023,07-02-2023,2,1,1,0.565012152,Medium,56.50121517,20
4121,CA-2017-117394,Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,4.76,0.2,-1.428,No,N/A,No,N/A,0,21-12-2023,0,0,0,0,0.402484195,Medium,40.24841945,20
4122,CA-2017-133823,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,6.24,0,16.848,No,N/A,No,N/A,0,18-02-2023,0,0,0,1,0.51399541,Medium,51.39954101,0
4123,CA-2017-133823,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,12.53,0,17.6673,Yes,Packaging is not good,Received,Refund Only,37.59,04-06-2023,17-06-2023,13,1,1,0.59030567,Medium,59.03056705,0
4124,CA-2017-133823,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,13.016,0.2,9.4366,Yes,Changed mind,Picked,Exchange,26.032,07-02-2023,14-02-2023,7,1,1,0.51195095,Medium,51.19509504,20
4125,CA-2014-127523,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,11.97,0,9.6957,No,N/A,No,N/A,0,22-10-2023,0,0,0,0,0.458909813,Medium,45.89098134,0
4126,CA-2017-123239,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,30.344,0.2,-2.2758,Yes,Product Quality is poor,Picked,Exchange,91.032,11-01-2023,21-01-2023,10,1,0,0.461893183,Medium,46.18931825,20
4127,CA-2017-156769,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,9.11,0,18.0378,No,N/A,No,N/A,0,22-02-2023,0,0,0,0,0.478835669,Medium,47.88356691,0
4128,CA-2014-127299,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,6,11.224,0.2,7.5762,No,N/A,No,N/A,0,07-05-2023,0,0,0,0,0.47957694,Medium,47.95769403,20
4129,CA-2014-127299,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,874.995,0.5,-944.9946,No,N/A,No,N/A,0,16-05-2023,0,0,0,0,0.35073357,Low,35.07335696,50
4130,CA-2015-121272,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,18.32,0,21.2512,Yes,Got in better price,Received,Exchange,73.28,03-05-2023,09-05-2023,6,1,1,0.550188665,Medium,55.01886647,0
4131,CA-2014-115336,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,2.896,0.8,-23.892,Yes,Damaged product,Approved,Exchange,14.48,08-03-2023,17-03-2023,9,1,0,0.3732278,Low,37.32278001,80
4132,CA-2015-111703,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,3.984,0.2,4.0338,No,N/A,No,N/A,0,27-02-2023,0,0,0,0,0.350345429,Low,35.03454288,20
4133,CA-2015-111703,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,5.184,0.2,5.6376,Yes,Packaging is not good,Received,Exchange,15.552,19-05-2023,02-06-2023,14,1,0,0.408490234,Medium,40.84902337,20
4134,CA-2014-128839,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45,9,5,0,21.6,Yes,Changed mind,Approved,Exchange,45,10-10-2023,13-10-2023,3,1,0,0.412158283,Medium,41.21582829,0
4135,CA-2014-128839,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,69.99,0,90.2871,No,N/A,No,N/A,0,16-12-2023,0,0,0,0,0.473270933,Medium,47.3270933,0
4136,CA-2017-105914,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,22.424,0.2,42.045,Yes,Product Quality is poor,Picked,Refund Only,112.12,05-09-2023,16-09-2023,11,1,1,0.531012344,Medium,53.10123439,20
4137,CA-2017-105914,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,225.02,0,204.7682,No,N/A,No,N/A,0,23-09-2023,0,0,0,0,0.40390346,Medium,40.39034601,0
